,Date,Low,High,Close,Open
3930,2020-03-31,1136.72,1173.4,1161.95,1148.73
3929,2020-03-30,1098.49,1151.0,1146.31,1132.64
3928,2020-03-27,1104.0,1151.05,1110.26,1127.47
3927,2020-03-26,1092.03,1171.48,1162.92,1114.72
3926,2020-03-25,1083.01,1146.17,1101.62,1124.58
3925,2020-03-24,1086.43,1133.33,1130.01,1103.98
3924,2020-03-23,1008.87,1066.91,1054.13,1056.37
3923,2020-03-20,1062.1,1138.48,1068.21,1130.9
3922,2020-03-19,1055.55,1152.61,1111.67,1088.22
3921,2020-03-18,1037.0,1104.99,1091.19,1059.94
3920,2020-03-17,1049.1,1126.0,1118.06,1090.64
3919,2020-03-16,1067.08,1145.47,1073.0,1089.61
3918,2020-03-13,1112.29,1214.4,1214.27,1174.99
3917,2020-03-12,1108.47,1188.75,1111.55,1122.62
3916,2020-03-11,1191.14,1256.93,1210.9,1248.27
3915,2020-03-10,1214.51,1275.85,1275.17,1254.39
3914,2020-03-09,1198.04,1252.73,1215.79,1204.96
3913,2020-03-06,1257.21,1302.75,1295.74,1269.95
3912,2020-03-05,1301.64,1353.63,1314.76,1345.55
3911,2020-03-04,1337.0,1382.78,1381.6,1358.96
3910,2020-03-03,1329.24,1408.19,1337.72,1397.68
3909,2020-03-02,1325.2,1387.47,1386.32,1351.39
3908,2020-02-28,1268.21,1342.45,1339.25,1274.31
3907,2020-02-27,1314.24,1369.4,1314.95,1359.14
3906,2020-02-26,1376.55,1413.67,1390.47,1394.98
3905,2020-02-25,1380.42,1436.85,1386.32,1431.0
3904,2020-02-24,1406.79,1436.38,1419.86,1423.05
3903,2020-02-21,1478.49,1510.94,1483.46,1504.58
3902,2020-02-20,1504.26,1527.07,1516.99,1519.01
3901,2020-02-19,1520.98,1530.74,1524.87,1527.2
3900,2020-02-18,1511.01,1530.56,1519.44,1514.34
3899,2020-02-14,1505.55,1520.05,1518.73,1514.53
3898,2020-02-13,1504.0,1525.95,1513.39,1510.0
3897,2020-02-12,1508.67,1520.3,1518.63,1515.86
3896,2020-02-11,1505.45,1529.88,1510.06,1513.27
3895,2020-02-10,1475.2,1508.88,1508.66,1477.23
3894,2020-02-07,1465.41,1485.24,1479.11,1467.38
3893,2020-02-06,1450.48,1481.56,1475.97,1451.98
3892,2020-02-05,1429.67,1464.58,1446.05,1463.61
3891,2020-02-04,1422.03,1467.34,1445.41,1454.49
3890,2020-02-03,1456.61,1486.3,1482.6,1461.65
3889,2020-01-31,1427.06,1469.67,1432.78,1467.86
3888,2020-01-30,1435.0,1455.25,1454.25,1438.1
3887,2020-01-29,1445.38,1464.14,1456.7,1458.46
3886,2020-01-28,1430.36,1454.8,1450.5,1441.74
3885,2020-01-27,1419.5,1436.58,1431.73,1431.54
3884,2020-01-24,1463.18,1494.2,1466.17,1492.82
3883,2020-01-23,1480.32,1493.5,1484.69,1487.55
3882,2020-01-22,1482.66,1500.58,1484.17,1489.73
3881,2020-01-21,1470.21,1489.88,1482.25,1479.0
3880,2020-01-17,1456.55,1480.55,1479.52,1462.54
3879,2020-01-16,1440.0,1450.7,1450.16,1445.45
3878,2020-01-15,1431.66,1440.78,1439.2,1433.02
3877,2020-01-14,1427.77,1442.63,1430.59,1440.0
3876,2020-01-13,1425.37,1441.48,1440.03,1435.25
3875,2020-01-10,1419.6,1434.94,1428.96,1429.47
3874,2020-01-09,1410.21,1428.68,1419.79,1421.93
3873,2020-01-08,1392.63,1411.85,1405.04,1394.82
3872,2020-01-07,1391.56,1403.5,1395.11,1400.46
3871,2020-01-06,1351.0,1398.32,1397.81,1351.63
3870,2020-01-03,1347.32,1373.75,1361.52,1348.0
3869,2020-01-02,1346.49,1368.68,1368.68,1348.41
3868,2019-12-31,1332.13,1340.66,1339.39,1335.79
3867,2019-12-30,1337.84,1357.0,1339.71,1356.81
3866,2019-12-27,1353.0,1367.07,1354.64,1364.0
3865,2019-12-26,1345.51,1363.2,1362.47,1346.55
3864,2019-12-24,1344.16,1352.01,1344.43,1350.21
3863,2019-12-23,1348.0,1361.85,1350.63,1358.73
3862,2019-12-20,1350.73,1364.0,1351.22,1363.1
3861,2019-12-19,1348.75,1357.53,1356.44,1351.91
3860,2019-12-18,1350.46,1359.43,1351.91,1357.0
3859,2019-12-17,1350.77,1364.33,1354.89,1362.41
3858,2019-12-16,1350.61,1363.53,1360.7,1355.0
3857,2019-12-13,1341.66,1351.35,1346.87,1347.9
3856,2019-12-12,1338.2,1354.58,1348.49,1343.21
3855,2019-12-11,1341.1,1349.89,1344.25,1348.3
3854,2019-12-10,1334.0,1348.0,1342.89,1339.94
3853,2019-12-09,1336.07,1357.55,1342.99,1338.86
3852,2019-12-06,1331.23,1342.47,1339.39,1332.75
3851,2019-12-05,1314.32,1327.98,1326.96,1327.0
3850,2019-12-04,1303.05,1324.27,1318.94,1306.1
3849,2019-12-03,1277.05,1297.23,1294.74,1278.66
3848,2019-12-02,1280.38,1305.44,1288.86,1302.56
3847,2019-11-29,1303.23,1309.95,1304.09,1306.6
3846,2019-11-27,1309.47,1317.64,1312.13,1315.42
3845,2019-11-26,1304.04,1314.01,1313.0,1309.91
3844,2019-11-25,1295.61,1310.41,1305.64,1296.26
3843,2019-11-22,1289.36,1306.9,1293.67,1303.0
3842,2019-11-21,1290.75,1311.12,1300.14,1299.25
3841,2019-11-20,1289.21,1313.21,1301.86,1311.36
3840,2019-11-19,1311.77,1326.63,1312.59,1326.63
3839,2019-11-18,1316.16,1333.92,1319.84,1332.34
3838,2019-11-15,1311.89,1333.54,1333.54,1315.05
3837,2019-11-14,1293.94,1315.72,1309.15,1295.0
3836,2019-11-13,1292.15,1302.52,1296.18,1293.18
3835,2019-11-12,1294.24,1309.35,1297.21,1298.57
3834,2019-11-11,1295.87,1304.9,1298.28,1304.0
3833,2019-11-08,1301.52,1317.11,1309.0,1301.52
3832,2019-11-07,1293.75,1322.65,1306.94,1294.28
3831,2019-11-06,1282.27,1292.99,1291.01,1290.09
3830,2019-11-05,1289.38,1297.24,1291.44,1291.2
3829,2019-11-04,1276.11,1292.5,1289.61,1276.11
3828,2019-11-01,1259.71,1273.0,1272.25,1265.8
3827,2019-10-31,1249.48,1266.52,1258.8,1260.0
3826,2019-10-30,1250.65,1268.02,1260.7,1255.15
3825,2019-10-29,1255.61,1280.8,1260.66,1276.0
3824,2019-10-28,1272.31,1299.24,1288.98,1275.0
3823,2019-10-25,1249.15,1268.0,1264.3,1252.0
3822,2019-10-24,1252.35,1262.9,1259.11,1259.11
3821,2019-10-23,1240.21,1258.04,1257.63,1240.21
3820,2019-10-22,1239.85,1248.73,1241.2,1244.48
3819,2019-10-21,1239.99,1253.51,1244.28,1248.7
3818,2019-10-18,1240.14,1258.11,1244.41,1254.69
3817,2019-10-17,1249.87,1263.75,1252.8,1251.4
3816,2019-10-16,1238.53,1254.19,1243.0,1241.81
3815,2019-10-15,1220.92,1247.12,1242.24,1221.5
3814,2019-10-14,1211.88,1225.88,1217.77,1213.89
3813,2019-10-11,1213.64,1228.75,1215.71,1224.03
3812,2019-10-10,1197.86,1215.62,1209.47,1198.6
3811,2019-10-09,1198.12,1208.46,1202.4,1201.33
3810,2019-10-08,1189.48,1206.87,1190.13,1198.77
3809,2019-10-07,1204.36,1218.91,1208.25,1207.0
3808,2019-10-04,1190.97,1212.46,1210.96,1194.29
3807,2019-10-03,1163.14,1191.0,1189.43,1183.34
3806,2019-10-02,1172.63,1198.76,1177.92,1196.5
3805,2019-10-01,1205.55,1232.86,1206.0,1222.49
3804,2019-09-30,1213.42,1227.4,1221.14,1220.6
3803,2019-09-27,1215.2,1244.99,1225.95,1242.83
3802,2019-09-26,1231.82,1244.67,1242.29,1242.14
3801,2019-09-25,1209.2,1248.02,1245.94,1216.01
3800,2019-09-24,1210.64,1247.11,1218.33,1240.0
3799,2019-09-23,1223.78,1239.68,1234.69,1226.57
3798,2019-09-20,1223.58,1242.8,1229.84,1233.64
3797,2019-09-19,1232.31,1244.34,1238.75,1232.32
3796,2019-09-18,1216.47,1236.24,1232.65,1230.24
3795,2019-09-17,1223.35,1235.0,1229.88,1231.63
3794,2019-09-16,1225.19,1239.02,1231.63,1230.44
3793,2019-09-13,1227.08,1241.05,1240.03,1232.11
3792,2019-09-12,1222.56,1242.41,1234.97,1223.47
3791,2019-09-11,1202.28,1222.47,1220.0,1203.89
3790,2019-09-10,1196.01,1210.0,1205.7,1196.09
3789,2019-09-09,1193.17,1220.55,1205.27,1207.08
3788,2019-09-06,1203.26,1212.94,1206.32,1209.14
3787,2019-09-05,1192.69,1214.0,1212.19,1193.66
3786,2019-09-04,1171.53,1184.88,1182.27,1179.45
3785,2019-09-03,1163.71,1189.08,1169.55,1181.85
3784,2019-08-30,1185.72,1200.35,1190.53,1200.35
3783,2019-08-29,1185.28,1199.19,1194.24,1186.42
3782,2019-08-28,1160.25,1178.5,1173.75,1164.87
3781,2019-08-27,1164.56,1185.0,1170.82,1183.0
3780,2019-08-26,1154.85,1171.86,1171.18,1159.45
3779,2019-08-23,1150.0,1195.67,1153.58,1185.17
3778,2019-08-22,1178.91,1198.78,1191.52,1193.8
3777,2019-08-21,1187.92,1200.56,1191.58,1195.82
3776,2019-08-20,1183.05,1198.0,1183.53,1195.35
3775,2019-08-19,1190.4,1209.39,1200.44,1191.83
3774,2019-08-16,1173.0,1183.84,1179.21,1180.79
3773,2019-08-15,1163.0,1176.42,1169.32,1168.43
3772,2019-08-14,1161.07,1182.79,1164.25,1176.07
3771,2019-08-13,1172.99,1205.43,1196.73,1174.35
3770,2019-08-12,1168.72,1185.61,1174.5,1180.0
3769,2019-08-09,1184.89,1204.46,1188.9,1199.99
3768,2019-08-08,1174.0,1206.28,1206.19,1186.43
3767,2019-08-07,1150.84,1179.87,1175.91,1157.8
3766,2019-08-06,1161.53,1181.4,1171.08,1165.52
3765,2019-08-05,1142.75,1176.88,1154.75,1172.97
3764,2019-08-02,1190.0,1209.5,1196.32,1203.0
3763,2019-08-01,1207.0,1236.3,1211.78,1217.63
3762,2019-07-31,1208.18,1234.91,1218.2,1224.87
3761,2019-07-30,1225.32,1236.91,1228.0,1227.0
3760,2019-07-29,1230.2,1248.99,1241.84,1242.5
3759,2019-07-26,1228.0,1268.39,1245.22,1228.0
3758,2019-07-25,1123.71,1143.59,1135.94,1138.95
3757,2019-07-24,1128.51,1145.45,1139.73,1132.62
3756,2019-07-23,1132.85,1148.86,1148.05,1143.45
3755,2019-07-22,1125.21,1140.02,1139.21,1135.47
3754,2019-07-19,1131.25,1151.58,1131.55,1149.32
3753,2019-07-18,1132.86,1148.17,1147.24,1142.0
3752,2019-07-17,1146.62,1158.44,1146.74,1150.92
3751,2019-07-16,1146.73,1158.58,1153.46,1146.73
3750,2019-07-15,1140.0,1150.68,1150.51,1145.34
3749,2019-07-12,1138.56,1147.5,1145.34,1142.93
3748,2019-07-11,1139.53,1153.24,1144.08,1146.16
3747,2019-07-10,1130.66,1142.34,1140.91,1132.32
3746,2019-07-09,1107.15,1127.86,1124.29,1110.32
3745,2019-07-08,1111.76,1127.21,1116.79,1125.87
3744,2019-07-05,1117.5,1134.65,1132.66,1119.37
3743,2019-07-03,1114.85,1127.99,1122.99,1118.5
3742,2019-07-02,1099.67,1112.89,1112.6,1104.83
3741,2019-07-01,1095.33,1108.59,1100.0,1101.04
3740,2019-06-28,1073.8,1082.8,1082.8,1077.23
3739,2019-06-27,1075.85,1088.46,1076.63,1086.75
3738,2019-06-26,1073.69,1095.12,1080.32,1091.0
3737,2019-06-25,1084.6,1115.7,1087.58,1115.08
3736,2019-06-24,1113.31,1123.57,1116.7,1120.0
3735,2019-06-21,1109.72,1126.57,1125.37,1109.86
3734,2019-06-20,1107.0,1122.72,1113.2,1121.7
3733,2019-06-19,1096.03,1109.43,1104.51,1107.24
3732,2019-06-18,1100.79,1118.78,1105.24,1111.5
3731,2019-06-17,1088.0,1101.28,1093.89,1089.1
3730,2019-06-14,1081.48,1094.76,1086.3,1089.74
3729,2019-06-13,1082.57,1096.59,1091.01,1084.71
3728,2019-06-12,1069.6,1082.52,1079.1,1079.95
3727,2019-06-11,1079.57,1104.01,1081.04,1096.99
3726,2019-06-10,1075.28,1094.84,1082.76,1077.0
3725,2019-06-07,1051.15,1073.43,1068.37,1054.28
3724,2019-06-06,1035.51,1050.0,1047.76,1046.21
3723,2019-06-05,1033.0,1056.81,1044.64,1055.0
3722,2019-06-04,1036.03,1058.44,1054.49,1044.49
3721,2019-06-03,1027.03,1067.0,1038.74,1066.93
3720,2019-05-31,1103.35,1113.4,1106.5,1105.64
3719,2019-05-30,1115.9,1126.8,1121.41,1120.15
3718,2019-05-29,1111.95,1135.0,1119.94,1132.7
3717,2019-05-28,1138.67,1156.49,1139.56,1141.48
3716,2019-05-24,1136.71,1154.36,1138.61,1152.0
3715,2019-05-23,1133.16,1150.05,1145.34,1146.07
3714,2019-05-22,1151.0,1163.78,1155.85,1151.25
3713,2019-05-21,1143.31,1158.0,1154.44,1154.48
3712,2019-05-20,1138.13,1153.0,1144.66,1153.0
3711,2019-05-17,1166.42,1186.29,1168.78,1175.83
3710,2019-05-16,1168.45,1194.16,1184.5,1171.84
3709,2019-05-15,1121.4,1178.3,1170.8,1122.55
3708,2019-05-14,1123.53,1144.87,1124.86,1142.32
3707,2019-05-13,1125.5,1151.97,1136.59,1145.24
3706,2019-05-10,1146.37,1176.28,1167.64,1168.84
3705,2019-05-09,1154.64,1174.07,1167.97,1162.6
3704,2019-05-08,1167.63,1184.27,1170.78,1177.29
3703,2019-05-07,1165.0,1194.77,1178.86,1185.81
3702,2019-05-06,1171.15,1195.43,1193.46,1172.0
3701,2019-05-03,1173.55,1191.4,1189.55,1177.41
3700,2019-05-02,1158.33,1179.38,1166.51,1172.6
3699,2019-05-01,1171.67,1199.25,1173.32,1197.5
3698,2019-04-30,1183.0,1200.98,1198.96,1190.63
3697,2019-04-29,1271.71,1296.97,1296.2,1280.51
3696,2019-04-26,1265.0,1278.91,1277.42,1273.38
3695,2019-04-25,1258.0,1272.8,1267.34,1270.3
3694,2019-04-24,1259.81,1274.0,1260.05,1270.59
3693,2019-04-23,1251.97,1274.43,1270.59,1256.64
3692,2019-04-22,1233.37,1254.34,1253.76,1236.67
3691,2019-04-18,1239.41,1245.94,1241.47,1245.0
3690,2019-04-17,1232.9,1245.1,1240.14,1237.0
3689,2019-04-16,1225.04,1235.98,1231.91,1230.0
3688,2019-04-15,1214.56,1229.3,1226.53,1224.09
3687,2019-04-12,1213.29,1223.05,1222.73,1215.62
3686,2019-04-11,1204.54,1212.74,1209.59,1208.9
3685,2019-04-10,1200.66,1208.94,1206.45,1205.09
3684,2019-04-09,1198.38,1207.15,1202.69,1201.89
3683,2019-04-08,1204.69,1213.95,1208.28,1211.11
3682,2019-04-05,1210.03,1220.39,1211.45,1219.3
3681,2019-04-04,1209.04,1220.55,1219.45,1211.29
3680,2019-04-03,1205.08,1220.6,1210.81,1212.7
3679,2019-04-02,1191.24,1205.81,1205.54,1200.05
3678,2019-04-01,1186.36,1200.2,1198.98,1187.54
3677,2019-03-29,1166.38,1183.97,1176.89,1180.18
3676,2019-03-28,1163.43,1177.25,1172.27,1175.5
3675,2019-03-27,1164.23,1191.92,1178.01,1191.92
3674,2019-03-26,1181.76,1207.65,1189.84,1205.19
3673,2019-03-25,1190.0,1209.44,1197.38,1199.56
3672,2019-03-22,1206.0,1233.63,1207.65,1228.85
3671,2019-03-21,1216.58,1236.44,1236.13,1220.0
3670,2019-03-20,1199.59,1229.99,1226.43,1201.4
3669,2019-03-19,1189.46,1203.4,1202.46,1191.72
3668,2019-03-18,1181.48,1194.95,1188.55,1189.69
3667,2019-03-15,1187.01,1201.72,1190.3,1198.0
3666,2019-03-14,1191.23,1204.7,1192.53,1199.02
3665,2019-03-13,1197.91,1207.12,1199.06,1205.93
3664,2019-03-12,1182.3,1205.71,1197.25,1182.3
3663,2019-03-11,1151.57,1179.91,1179.26,1152.0
3662,2019-03-08,1130.2,1153.45,1149.97,1133.9
3661,2019-03-07,1141.71,1163.58,1150.85,1160.5
3660,2019-03-06,1163.05,1174.74,1164.94,1171.76
3659,2019-03-05,1153.02,1176.49,1169.19,1156.0
3658,2019-03-04,1138.25,1165.52,1153.42,1154.56
3657,2019-03-01,1131.0,1150.0,1148.52,1131.0
3656,2019-02-28,1118.41,1133.99,1126.55,1119.0
3655,2019-02-27,1108.56,1125.73,1122.89,1114.01
3654,2019-02-26,1106.7,1126.43,1122.01,1114.37
3653,2019-02-25,1114.11,1125.4,1117.33,1121.93
3652,2019-02-22,1100.5,1117.25,1116.56,1109.7
3651,2019-02-21,1097.98,1119.15,1104.21,1118.78
3650,2019-02-20,1111.75,1130.93,1120.59,1128.88
3649,2019-02-19,1116.64,1129.64,1126.51,1116.64
3648,2019-02-15,1116.72,1139.3,1119.63,1139.3
3647,2019-02-14,1117.09,1136.13,1129.2,1125.0
3646,2019-02-13,1126.0,1142.85,1128.63,1133.04
3645,2019-02-12,1111.01,1132.86,1127.58,1111.01
3644,2019-02-11,1100.0,1113.43,1102.12,1103.75
3643,2019-02-08,1094.24,1105.1,1102.38,1094.88
3642,2019-02-07,1093.59,1111.99,1105.91,1111.82
3641,2019-02-06,1118.36,1154.0,1122.89,1149.27
3640,2019-02-05,1123.6,1152.77,1151.87,1129.63
3639,2019-02-04,1117.51,1142.34,1141.42,1119.01
3638,2019-02-01,1114.25,1134.4,1118.62,1122.29
3637,2019-01-31,1105.25,1127.67,1125.89,1112.24
3636,2019-01-30,1076.64,1099.52,1097.99,1077.36
3635,2019-01-29,1066.02,1084.73,1070.06,1081.04
3634,2019-01-28,1074.61,1093.37,1079.86,1090.07
3633,2019-01-25,1091.8,1103.36,1101.51,1094.23
3632,2019-01-24,1070.02,1088.0,1084.0,1082.51
3631,2019-01-23,1067.57,1092.95,1084.41,1086.86
3630,2019-01-22,1070.89,1098.97,1078.63,1096.0
3629,2019-01-18,1099.28,1118.0,1107.3,1108.59
3628,2019-01-17,1083.26,1100.7,1099.12,1087.99
3627,2019-01-16,1088.01,1102.36,1089.51,1090.0
3626,2019-01-15,1054.44,1088.27,1086.51,1058.01
3625,2019-01-14,1048.55,1058.45,1051.51,1053.34
3624,2019-01-11,1056.43,1073.37,1064.47,1069.9
3623,2019-01-10,1064.68,1079.81,1078.83,1074.94
3622,2019-01-09,1074.37,1091.64,1081.65,1087.99
3621,2019-01-08,1068.35,1093.35,1085.37,1086.0
3620,2019-01-07,1062.64,1082.7,1075.92,1080.97
3619,2019-01-04,1036.86,1080.0,1078.07,1042.56
3618,2019-01-03,1022.37,1066.26,1025.47,1050.67
3617,2019-01-02,1025.28,1060.79,1054.68,1027.2
3616,2018-12-31,1033.04,1062.99,1044.96,1057.83
3615,2018-12-28,1042.0,1064.23,1046.68,1059.5
3614,2018-12-27,1007.0,1053.34,1052.9,1026.2
3613,2018-12-26,992.645,1048.45,1047.85,997.99
3612,2018-12-24,977.6599,1012.12,984.67,984.32
3611,2018-12-21,981.19,1037.67,991.25,1032.04
3610,2018-12-20,1007.86,1047.44,1023.58,1026.0
3609,2018-12-19,1019.43,1075.71,1035.46,1047.29
3608,2018-12-18,1030.48,1059.69,1043.41,1034.0
3607,2018-12-17,1016.63,1062.38,1025.65,1047.01
3606,2018-12-14,1049.37,1071.72,1051.71,1060.02
3605,2018-12-13,1064.99,1088.42,1073.54,1075.67
3604,2018-12-12,1071.97,1091.73,1073.73,1077.08
3603,2018-12-11,1050.1,1070.4,1061.65,1066.94
3602,2018-12-10,1033.0,1059.6,1053.18,1042.94
3601,2018-12-07,1039.37,1085.03,1046.58,1072.23
3600,2018-12-06,1042.48,1079.42,1078.08,1045.0
3599,2018-12-04,1060.78,1114.24,1062.47,1112.99
3598,2018-12-03,1111.73,1135.0,1116.36,1132.16
3597,2018-11-30,1083.18,1109.65,1109.65,1095.63
3596,2018-11-29,1082.0,1100.15,1094.58,1083.53
3595,2018-11-28,1042.95,1092.86,1091.79,1057.46
3594,2018-11-27,1045.5,1066.76,1052.28,1051.34
3593,2018-11-26,1039.77,1057.0,1055.94,1044.0
3592,2018-11-23,1028.52,1043.0,1030.1,1033.5
3591,2018-11-21,1039.45,1054.7,1043.43,1045.31
3590,2018-11-20,1002.21,1037.35,1030.45,1007.29
3589,2018-11-19,1022.87,1068.0,1027.42,1063.39
3588,2018-11-16,1054.9,1072.44,1068.27,1065.23
3587,2018-11-15,1041.29,1078.87,1071.05,1051.46
3586,2018-11-14,1041.11,1065.79,1054.58,1060.0
3585,2018-11-13,1040.4,1066.66,1047.97,1054.81
3584,2018-11-12,1040.35,1074.1,1049.36,1073.13
3583,2018-11-09,1064.26,1088.35,1077.02,1084.02
3582,2018-11-08,1084.36,1108.22,1094.63,1107.3
3581,2018-11-07,1080.59,1109.93,1108.24,1083.49
3580,2018-11-06,1053.61,1079.82,1069.57,1055.02
3579,2018-11-05,1034.0,1073.35,1055.73,1072.53
3578,2018-11-02,1067.66,1098.0,1071.49,1089.0
3577,2018-11-01,1077.82,1099.9,1085.98,1091.4
3576,2018-10-31,1068.2,1108.0,1090.58,1068.2
3575,2018-10-30,1013.97,1050.9,1049.51,1020.01
3574,2018-10-29,1007.2,1108.83,1034.73,1096.54
3573,2018-10-26,1042.23,1117.0,1083.75,1048.33
3572,2018-10-25,1075.55,1117.82,1103.59,1080.3
3571,2018-10-24,1055.06,1116.62,1057.12,1115.0
3570,2018-10-23,1079.01,1118.0,1114.91,1091.29
3569,2018-10-22,1100.0,1121.69,1111.37,1112.51
3568,2018-10-19,1097.03,1120.95,1105.18,1103.71
3567,2018-10-18,1086.34,1132.35,1097.91,1130.0
3566,2018-10-17,1114.0,1147.0,1127.59,1140.0
3565,2018-10-16,1111.75,1136.37,1133.08,1113.48
3564,2018-10-15,1098.22,1121.8,1102.44,1118.0
3563,2018-10-12,1095.03,1125.83,1120.54,1119.64
3562,2018-10-11,1075.89,1116.06,1090.74,1079.04
3561,2018-10-10,1091.51,1137.02,1092.16,1136.4
3560,2018-10-09,1144.17,1161.55,1145.17,1151.31
3559,2018-10-08,1135.4,1175.86,1155.92,1160.0
3558,2018-10-05,1154.32,1182.0,1167.83,1176.0
3557,2018-10-04,1163.85,1205.9,1177.07,1205.03
3556,2018-10-03,1202.15,1214.18,1211.53,1212.0
3555,2018-10-02,1199.66,1224.52,1207.64,1206.67
3554,2018-10-01,1203.19,1224.2,1208.53,1213.0
3553,2018-09-28,1197.83,1208.45,1207.08,1204.09
3552,2018-09-27,1198.05,1216.86,1207.36,1200.0
3551,2018-09-26,1185.4,1207.24,1194.06,1193.69
3550,2018-09-25,1174.09,1196.86,1193.89,1184.25
3549,2018-09-24,1151.5,1185.19,1179.56,1159.41
3548,2018-09-21,1172.06,1196.58,1172.12,1194.92
3547,2018-09-20,1176.25,1194.0,1191.57,1180.67
3546,2018-09-19,1158.62,1176.27,1174.27,1168.96
3545,2018-09-18,1161.42,1181.33,1167.11,1162.66
3544,2018-09-17,1158.45,1181.82,1159.83,1177.77
3543,2018-09-14,1173.52,1188.0,1177.98,1188.0
3542,2018-09-13,1169.22,1187.86,1182.14,1179.7
3541,2018-09-12,1166.16,1190.69,1171.6,1182.0
3540,2018-09-11,1165.95,1190.94,1189.99,1171.1
3539,2018-09-10,1170.61,1186.66,1175.06,1184.2
3538,2018-09-07,1169.27,1188.55,1177.59,1172.0
3537,2018-09-06,1163.61,1198.99,1183.99,1198.57
3536,2018-09-05,1175.34,1214.87,1199.1,1209.22
3535,2018-09-04,1206.56,1227.87,1211.31,1222.52
3534,2018-08-31,1225.75,1252.55,1231.8,1252.21
3533,2018-08-30,1247.21,1269.49,1254.44,1263.4
3532,2018-08-29,1252.8,1267.17,1264.65,1255.0
3531,2018-08-28,1242.97,1256.56,1245.86,1255.9
3530,2018-08-27,1240.68,1257.87,1256.27,1244.14
3529,2018-08-24,1221.42,1237.4,1236.75,1226.0
3528,2018-08-23,1219.35,1235.17,1221.16,1219.88
3527,2018-08-22,1213.22,1226.53,1221.75,1214.22
3526,2018-08-21,1215.03,1232.76,1217.41,1223.02
3525,2018-08-20,1208.7,1225.91,1221.95,1220.66
3524,2018-08-17,1204.0,1226.95,1215.85,1222.04
3523,2018-08-16,1219.63,1243.7,1224.06,1241.99
3522,2018-08-15,1226.24,1251.98,1232.22,1244.28
3521,2018-08-14,1239.54,1260.59,1258.14,1252.5
3520,2018-08-13,1247.03,1265.97,1248.64,1251.2
3519,2018-08-10,1247.16,1261.2,1252.51,1259.18
3518,2018-08-09,1260.1,1271.96,1264.46,1262.73
3517,2018-08-08,1252.12,1271.72,1261.33,1256.72
3516,2018-08-07,1251.8,1266.08,1255.84,1252.01
3515,2018-08-06,1230.53,1242.46,1237.67,1241.61
3514,2018-08-03,1229.42,1246.52,1238.16,1245.18
3513,2018-08-02,1218.06,1244.41,1241.13,1218.5
3512,2018-08-01,1224.94,1245.9,1232.99,1239.11
3511,2018-07-31,1216.19,1241.21,1227.22,1231.71
3510,2018-07-30,1224.17,1252.89,1230.04,1245.05
3509,2018-07-27,1244.49,1291.44,1252.89,1289.12
3508,2018-07-26,1263.0,1287.4,1285.5,1267.18
3507,2018-07-25,1249.05,1278.24,1275.94,1252.62
3506,2018-07-24,1244.14,1275.0,1258.15,1271.0
3505,2018-07-23,1192.01,1215.1,1211.0,1195.66
3504,2018-07-20,1196.59,1210.77,1197.88,1199.24
3503,2018-07-19,1197.73,1216.48,1199.1,1206.65
3502,2018-07-18,1204.56,1221.59,1212.91,1208.53
3501,2018-07-17,1182.0,1218.76,1213.08,1182.74
3500,2018-07-16,1193.4,1208.71,1196.51,1203.81
3499,2018-07-13,1195.29,1210.44,1204.42,1202.8
3498,2018-07-12,1173.1,1201.99,1201.26,1174.86
3497,2018-07-11,1155.37,1180.44,1171.46,1155.62
3496,2018-07-10,1162.56,1173.5,1167.14,1169.99
3495,2018-07-09,1157.23,1167.93,1167.28,1160.0
3494,2018-07-06,1137.24,1156.2,1155.08,1141.77
3493,2018-07-05,1123.12,1144.14,1141.29,1124.6
3492,2018-07-03,1114.43,1149.91,1116.28,1149.42
3491,2018-07-02,1106.6,1142.99,1142.11,1115.35
3490,2018-06-29,1127.02,1141.36,1129.19,1132.31
3489,2018-06-28,1106.07,1134.0,1126.78,1112.39
3488,2018-06-27,1116.7,1146.21,1116.94,1136.0
3487,2018-06-26,1129.0,1146.87,1132.62,1144.14
3486,2018-06-25,1119.9,1155.99,1139.28,1155.0
3485,2018-06-22,1159.65,1175.0,1169.29,1171.49
3484,2018-06-21,1163.48,1190.33,1169.44,1185.51
3483,2018-06-20,1182.03,1201.49,1184.07,1183.3
3482,2018-06-19,1161.61,1182.81,1178.69,1170.11
3481,2018-06-18,1151.0,1184.13,1183.58,1152.69
3480,2018-06-15,1153.69,1163.91,1159.27,1159.92
3479,2018-06-14,1150.6,1165.99,1160.11,1152.21
3478,2018-06-13,1143.38,1155.64,1144.23,1152.28
3477,2018-06-12,1141.02,1148.75,1148.19,1141.02
3476,2018-06-11,1131.4,1147.74,1140.9,1132.94
3475,2018-06-08,1123.23,1138.78,1132.71,1131.21
3474,2018-06-07,1126.12,1145.87,1134.42,1144.58
3473,2018-06-06,1136.32,1154.71,1146.95,1152.77
3472,2018-06-05,1147.46,1161.1,1151.02,1154.66
3471,2018-06-04,1137.0,1157.86,1153.04,1138.5
3470,2018-06-01,1112.01,1138.16,1135.0,1112.87
3469,2018-05-31,1078.0,1110.0,1100.0,1082.0
3468,2018-05-30,1066.55,1078.99,1077.47,1073.48
3467,2018-05-29,1063.08,1081.34,1068.07,1076.0
3466,2018-05-25,1082.6,1089.57,1084.08,1086.55
3465,2018-05-24,1072.3,1087.12,1085.45,1086.9
